IPO Date,Symbol,Company Name,IPO Price,Current,Return,year
2025-12-23,SCPQ,Social Commerce Partners Corporation,$10.00,$9.92,-0.80%,2025
2025-12-23,SVAQ,Silicon Valley Acquisition Corp.,$10.00,$9.88,-1.20%,2025
2025-12-19,BEBE,TGE Value Creative Solutions Corp,$10.00,$9.89,-1.10%,2025
2025-12-18,ADAC,American Drive Acquisition Company,$10.00,$9.91,-0.90%,2025
2025-12-18,LPCV,Launchpad Cadenza Acquisition Corp I,$10.00,$9.93,-0.70%,2025
2025-12-18,VHCP,Vine Hill Capital Investment Corp. II,$10.00,$9.93,-0.70%,2025
2025-12-17,ANDG,Andersen Group Inc.,$16.00,$22.84,42.75%,2025
2025-12-17,CCXI,Churchill Capital Corp XI,$10.00,$10.16,1.60%,2025
2025-12-17,IRHO,Iron Horse Acquisitions Corp. II,$10.00,$9.87,-1.30%,2025
2025-12-17,MDLN,Medline Inc.,$29.00,$41.46,42.97%,2025
2025-12-16,CRAN,Crane Harbor Acquisition Corp. II,$10.00,$9.92,-0.80%,2025
2025-12-12,ITHA,ITHAX Acquisition Corp III,$10.00,$9.89,-1.10%,2025
2025-12-12,TWLV,Twelve Seas Investment Company III,$10.00,$9.91,-0.90%,2025
2025-12-12,WLTH,Wealthfront Corporation,$14.00,$7.86,-43.86%,2025
2025-12-11,BLRK,Bluerock Acquisition Corp.,$10.00,$9.90,-1.00%,2025
2025-12-11,KBON,Karbon Capital Partners Corp.,$10.00,$10.07,0.70%,2025
2025-12-11,LMRI,"Lumexa Imaging Holdings, Inc.",$18.50,$12.19,-34.11%,2025
2025-12-10,CDNL,Cardinal Infrastructure Group Inc.,$21.00,$29.38,39.91%,2025
2025-12-10,JMG,JM Group Limited,$4.00,$6.61,65.25%,2025
2025-12-10,MESH,Meshflow Acquisition Corp.,$10.00,$9.89,-1.10%,2025
2025-12-09,DSAC,Daedalus Special Acquisition Corp.,$10.00,$9.95,-0.50%,2025
2025-12-05,LFAC,Leapfrog Acquisition Corporation,$10.00,$9.92,-0.80%,2025
2025-12-04,AEAQ,Activate Energy Acquisition Corp.,$10.00,$9.94,-0.60%,2025
2025-12-04,NWAX,New America Acquisition I Corp.,$10.00,$10.07,0.70%,2025
2025-12-04,RGNT,Regentis Biomaterials Ltd.,$8.00,$3.28,-59.50%,2025
2025-12-04,SAC,Safeguard Acquisition Corp.,$10.00,$9.96,-0.40%,2025
2025-12-04,SMJF,SMJ International Holdings Inc.,$4.00,$3.21,-19.75%,2025
2025-12-03,GPAC,General Purpose Acquisition Corp.,$10.00,$9.89,-1.10%,2025
2025-12-03,PARK,"Park Dental Partners, Inc.",$13.00,$17.10,31.54%,2025
2025-12-03,SBXE,SilverBox Corp V,$10.00,$9.96,-0.40%,2025
2025-12-02,BIXI,Bitcoin Infrastructure Acquisition Corp Ltd.,$10.00,$9.91,-0.90%,2025
2025-11-26,SCII,SC II Acquisition Corp.,$10.00,$9.99,-0.10%,2025
2025-11-25,IGAC,Invest Green Acquisition Corporation,$10.00,$9.93,-0.70%,2025
2025-11-21,HCAC,Hall Chadwick Acquisition Corp.,$10.00,$9.96,-0.40%,2025
2025-11-19,GLOO,"Gloo Holdings, Inc.",$8.00,$6.01,-24.88%,2025
2025-11-13,OTH,Off The Hook YS Inc.,$4.00,$2.39,-40.25%,2025
2025-11-13,POAS,Phaos Technology Holdings (Cayman) Limited,$4.00,$1.43,-64.25%,2025
2025-11-12,BPAC,Blueport Acquisition Ltd,$10.00,$10.00,-,2025
2025-11-11,EVOX,Evolution Global Acquisition Corp,$10.00,$9.99,-0.10%,2025
2025-11-07,CRAC,Crown Reserve Acquisition Corp. I,$10.00,$10.02,0.15%,2025
2025-11-07,TDWD,Tailwind 2.0 Acquisition Corp.,$10.00,$9.94,-0.65%,2025
2025-11-06,AERO,"Grupo Aerom̩xico, S.A.B. de C.V.",$19.00,$13.43,-29.32%,2025
2025-11-06,BLLN,"BillionToOne, Inc.",$60.00,$69.11,15.18%,2025
2025-11-06,EVMN,"Evommune, Inc.",$16.00,$21.99,37.44%,2025
2025-11-05,ELWT,"Elauwit Connection, Inc.",$9.00,$7.03,-21.89%,2025
2025-11-05,XZO,"Exzeo Group, Inc.",$21.00,$15.65,-25.48%,2025
2025-11-04,BETA,"BETA Technologies, Inc.",$34.00,$16.65,-51.03%,2025
2025-11-04,CEPV,"Cantor Equity Partners V, Inc.",$10.00,$10.12,1.20%,2025
2025-11-04,WSTN,Westin Acquisition Corp,$10.00,$10.00,-,2025
2025-10-31,VACI,Viking Acquisition Corp. I,$10.00,$9.93,-0.70%,2025
2025-10-30,DNMX,Dynamix Corporation III,$10.00,$9.93,-0.70%,2025
2025-10-30,NAVN,"Navan, Inc.",$25.00,$8.90,-64.40%,2025
2025-10-29,DYOR,Insight Digital Partners II,$10.00,$9.96,-0.40%,2025
2025-10-28,APXT,Apex Treasury Corporation,$10.00,$9.98,-0.20%,2025
2025-10-27,MPLT,"MapLight Therapeutics, Inc.",$17.00,$19.07,12.18%,2025
2025-10-24,LAFA,LaFayette Acquisition Corp.,$10.00,$9.95,-0.50%,2025
2025-10-23,HAVA,Harvard Ave Acquisition Corporation,$10.00,$9.99,-0.10%,2025
2025-10-23,MMTX,Miluna Acquisition Corp,$10.00,$9.98,-0.20%,2025
2025-10-22,AGCC,Agencia Comercial Spirits Ltd,$4.00,$15.94,298.50%,2025
2025-10-22,ALIS,Calisa Acquisition Corp,$10.00,$10.02,0.20%,2025
2025-10-22,NPT,Texxon Holding Limited,$5.00,$18.19,263.80%,2025
2025-10-21,AHMA,Ambitions Enterprise Management Co. L.L.C,$4.00,$5.18,29.50%,2025
2025-10-21,BGIN,Bgin Blockchain Limited,$6.00,$2.95,-50.83%,2025
2025-10-21,MCTA,Charming Medical Limited,$4.00,$29.11,627.75%,2025
2025-10-17,ACCL,Acco Group Holdings Limited,$4.00,$1.52,-62.00%,2025
2025-10-15,SLGB,Smart Logistics Global Limited,$5.00,$1.06,-78.80%,2025
2025-10-15,TCGL,TechCreate Group Ltd.,$4.00,$172.84,"4,221.00%",2025
2025-10-14,RPGL,Republic Power Group Limited,$4.00,$0.80,-80.13%,2025
2025-10-09,ALH,Alliance Laundry Holdings Inc.,$22.00,$19.75,-10.23%,2025
2025-10-09,LFS,"Leifras Co., Ltd.",$4.00,$2.30,-42.50%,2025
2025-10-09,PXED,"Phoenix Education Partners, Inc.",$32.00,$27.44,-14.25%,2025
2025-10-09,YDDL,One and one Green Technologies. Inc,$5.00,$7.89,57.80%,2025
2025-10-08,POM,Pomdoctor Limited,$4.00,$0.40,-90.10%,2025
2025-10-07,LKSP,Lake Superior Acquisition Corp.,$10.00,$10.01,0.10%,2025
2025-10-06,GIW,GigCapital8 Corp.,$10.00,$9.99,-0.10%,2025
2025-10-03,AIIA,AI Infrastructure Acquisition Corp.,$10.00,$10.03,0.30%,2025
2025-10-03,CCHH,CCH Holdings Ltd,$4.00,$0.70,-82.50%,2025
2025-10-03,RNGT,Range Capital Acquisition Corp II,$10.00,$9.98,-0.20%,2025
2025-10-02,CBK,"Commercial Bancgroup, Inc.",$24.00,$25.05,4.38%,2025
2025-10-01,AGRZ,Agroz Inc.,$4.00,$0.67,-83.27%,2025
2025-10-01,FRMI,Fermi Inc.,$21.00,$7.96,-62.10%,2025
2025-10-01,KRSP,Rice Acquisition Corporation 3,$10.00,$10.37,3.74%,2025
2025-10-01,NP,Neptune Insurance Holdings Inc.,$20.00,$21.87,9.35%,2025
2025-10-01,YCY,AA Mission Acquisition Corp. II,$10.00,$10.03,0.30%,2025
2025-09-30,APAC,StoneBridge Acquisition II Corporation,$10.00,$10.02,0.15%,2025
2025-09-30,BCSS,Bain Capital GSS Investment Corp.,$10.00,$10.13,1.30%,2025
2025-09-30,BDCI,BTC Development Corp.,$10.00,$10.00,-0.04%,2025
2025-09-29,KNRX,Knorex Ltd.,$4.00,$1.11,-72.25%,2025
2025-09-26,AEXA,American Exceptionalism Acquisition Corp. A,$10.00,$11.08,10.80%,2025
2025-09-26,FCRS,FutureCrest Acquisition Corp.,$10.00,$10.02,0.20%,2025
2025-09-26,MGN,Megan Holdings Limited,$4.00,$3.26,-18.50%,2025
2025-09-25,DMII,Drugs Made In America Acquisition II Corp.,$10.00,$9.95,-0.50%,2025
2025-09-25,EMIS,Emmis Acquisition Corp.,$10.00,$10.05,0.50%,2025
2025-09-19,LATA,Galata Acquisition Corp. II,$10.00,$9.99,-0.10%,2025
2025-09-19,PLTS,Platinum Analytics Cayman Limited,$4.00,$17.50,337.50%,2025
2025-09-19,PTRN,Pattern Group Inc.,$14.00,$11.35,-18.93%,2025
2025-09-18,NTSK,"Netskope, Inc.",$19.00,$9.74,-48.74%,2025
2025-09-17,STUB,"StubHub Holdings, Inc.",$23.50,$7.52,-68.00%,2025
2025-09-17,WBI,WaterBridge Infrastructure LLC,$20.00,$25.35,26.75%,2025
2025-09-16,CHEC,Chenghe Acquisition III Co.,$10.00,$10.05,0.50%,2025
2025-09-16,CHOW,ChowChow Cloud International Holdings Limited,$4.00,$0.47,-88.38%,2025
2025-09-12,BRCB,"Black Rock Coffee Bar, Inc.",$20.00,$16.11,-19.45%,2025
2025-09-12,FOFO,"Hang Feng Technology Innovation Co., Ltd.",$4.00,$4.52,12.88%,2025
2025-09-12,GEMI,"Gemini Space Station, Inc.",$28.00,$7.76,-72.30%,2025
2025-09-12,LGN,Legence Corp.,$28.00,$50.90,81.79%,2025
2025-09-12,OTGA,OTG Acquisition Corp. I,$10.00,$10.05,0.50%,2025
2025-09-12,VIA,"Via Transportation, Inc.",$46.00,$16.68,-63.74%,2025
2025-09-11,FIGR,"Figure Technology Solutions, Inc.",$25.00,$35.07,40.28%,2025
2025-09-11,LBRX,LB Pharmaceuticals Inc,$15.00,$25.67,71.13%,2025
2025-09-10,BLZR,Trailblazer Acquisition Corp.,$10.00,$10.03,0.30%,2025
2025-09-10,KLAR,Klarna Group plc,$40.00,$15.91,-60.23%,2025
2025-09-09,TLNC,Talon Capital Corp.,$10.00,$10.11,1.10%,2025
2025-09-09,ZGM,Zenta Group Company Limited,$4.00,$1.79,-55.25%,2025
2025-09-04,FCHL,Fitness Champs Holdings Limited,$4.00,$0.22,-94.49%,2025
2025-09-04,GSRF,GSR IV Acquisition Corp.,$10.00,$10.04,0.40%,2025
2025-09-04,SVAC,Spring Valley Acquisition Corp. III,$10.00,$10.18,1.75%,2025
2025-08-29,PMI,"Picard Medical, Inc.",$4.00,$1.23,-69.25%,2025
2025-08-28,ELOG,Eastern International Ltd.,$4.00,$1.13,-71.75%,2025
2025-08-28,TGHL,The Growhub Limited,$4.00,$0.36,-91.11%,2025
2025-08-28,THH,TryHard Holdings Limited,$4.00,$0.43,-89.15%,2025
2025-08-27,KOYN,"CSLM Digital Asset Acquisition Corp III, Ltd",$10.00,$10.03,0.30%,2025
2025-08-27,MBVI,M3-Brigade Acquisition Vi Corp.,$10.00,$10.05,0.50%,2025
2025-08-26,CURX,Curanex Pharmaceuticals Inc,$4.00,$8.60,112.00%,2025
2025-08-21,CEPF,"Cantor Equity Partners IV, Inc.",$10.00,$10.28,2.80%,2025
2025-08-21,ETS,Elite Express Holding Inc.,$4.00,$0.43,-89.40%,2025
2025-08-19,YMT,Yimutian Inc.,$4.10,$0.44,-89.27%,2025
2025-08-15,NUTR,NusaTrip Incorporated,$4.00,$9.00,125.00%,2025
2025-08-14,BUUU,BUUU Group Limited,$4.00,$14.50,262.50%,2025
2025-08-14,MIAX,"Miami International Holdings, Inc.",$23.00,$38.47,67.26%,2025
2025-08-14,NSRX,Nasus Pharma Ltd.,$8.00,$5.00,-37.50%,2025
2025-08-14,RYOJ,"rYojbaba Co., Ltd.",$4.00,$2.28,-43.00%,2025
2025-08-13,BLSH,Bullish,$37.00,$36.62,-1.03%,2025
2025-08-12,HVMC,Highview Merger Corp.,$10.00,$10.09,0.93%,2025
2025-08-12,MAGH,Magnitude International Ltd,$4.00,$6.81,70.25%,2025
2025-08-12,MKLY,McKinley Acquisition Corporation,$10.00,$10.03,0.30%,2025
2025-08-08,DKI,Darkiris Inc.,$4.00,$0.39,-90.23%,2025
2025-08-08,EFTY,"Etoiles Capital Group Co., Ltd",$4.00,$15.02,275.50%,2025
2025-08-08,HTFL,"HeartFlow, Inc.",$19.00,$20.49,7.84%,2025
2025-08-08,SSEA,Starry Sea Acquisition Corp,$10.00,$10.12,1.20%,2025
2025-08-07,FLY,Firefly Aerospace Inc.,$45.00,$23.47,-47.84%,2025
2025-08-07,WYFI,"WhiteFiber, Inc.",$17.00,$15.75,-7.35%,2025
2025-08-06,CTW,CTW Cayman,$5.00,$2.13,-57.50%,2025
2025-08-06,QUMS,Quantumsphere Acquisition Corporation,$10.00,$10.12,1.19%,2025
2025-08-01,HCMA,HCM III Acquisition Corp.,$10.00,$10.12,1.20%,2025
2025-07-31,BCAR,D. Boral ARC Acquisition I Corp.,$10.00,$10.11,1.10%,2025
2025-07-31,FIG,"Figma, Inc.",$33.00,$26.03,-21.12%,2025
2025-07-31,SI,"Shoulder Innovations, Inc.",$15.00,$14.82,-1.20%,2025
2025-07-30,AMBQ,"Ambiq Micro, Inc.",$24.00,$25.36,5.67%,2025
2025-07-30,APAD,A Paradise Acquisition Corp.,$10.00,$10.16,1.60%,2025
2025-07-30,YMAT,"J-Star Holding Co., Ltd.",$4.00,$0.33,-91.79%,2025
2025-07-24,ARX,Accelerant Holdings,$21.00,$10.71,-49.00%,2025
2025-07-24,LHAI,Linkhome Holdings Inc.,$4.00,$1.39,-65.25%,2025
2025-07-24,MH,"McGraw Hill, Inc.",$17.00,$13.59,-20.06%,2025
2025-07-23,CARL,"Carlsmed, Inc.",$15.00,$11.40,-24.00%,2025
2025-07-23,CRE,Cre8 Enterprise Limited,$4.00,$3.65,-8.75%,2025
2025-07-23,NIQ,NIQ Global Intelligence plc,$21.00,$11.61,-44.71%,2025
2025-07-23,TDIC,Dreamland Limited,$4.00,$0.16,-95.92%,2025
2025-07-18,MJID,Majestic Ideal Holdings Ltd,$6.00,$1.24,-79.33%,2025
2025-07-17,LAWR,"Robot Consulting Co., Ltd.",$4.00,$3.75,-6.25%,2025
2025-07-17,PAII,Pyrophyte Acquisition Corp. II,$10.00,$10.12,1.20%,2025
2025-07-16,KMRK,K-TECH Solutions Company Limited,$4.00,$2.20,-46.00%,2025
2025-07-16,MGRT,Mega Fortune Company Limited,$4.00,$8.39,105.00%,2025
2025-07-16,SOCA,Solarius Capital Acquisition Corp.,$10.00,$10.14,1.40%,2025
2025-07-15,SPEG,Silver Pegasus Acquisition Corp.,$10.00,$10.16,1.60%,2025
2025-07-11,BMHL,Bluemount Holdings Limited,$4.00,$3.57,-10.81%,2025
2025-07-09,DLXY,Delixy Holdings Limited,$4.00,$0.83,-79.35%,2025
2025-07-09,GTER,Globa Terra Acquisition Corporation,$10.00,$10.42,4.15%,2025
2025-07-08,ANPA,Rich Sparkle Holdings Limited,$4.00,$8.56,114.00%,2025
2025-07-08,MSGY,Masonglory Limited,$4.00,$0.43,-89.28%,2025
2025-07-08,TLIH,Ten-League International Holdings Limited,$4.00,$0.30,-92.56%,2025
2025-07-07,MAMK,MaxsMaking Inc.,$4.00,$13.00,225.00%,2025
2025-07-02,CV,"CapsoVision, Inc.",$5.00,$5.52,10.40%,2025
2025-07-02,EMPG,Empro Group Inc.,$4.00,$17.36,334.00%,2025
2025-07-02,EVAC,EQV Ventures Acquisition Corp. II,$10.00,$10.07,0.70%,2025
2025-07-02,ONCH,1RT Acquisition Corp.,$10.00,$10.15,1.50%,2025
2025-07-02,ORIQ,Origin Investment Corp I,$10.00,$10.24,2.40%,2025
2025-07-02,VNME,Vendome Acquisition Corporation I,$10.00,$10.15,1.50%,2025
2025-07-01,CCII,Cohen Circle Acquisition Corp. II,$10.00,$10.28,2.80%,2025
2025-07-01,GRAN,Grande Group Limited,$5.00,$1.56,-68.86%,2025
2025-07-01,INAC,Indigo Acquisition Corp.,$10.00,$10.13,1.30%,2025
2025-07-01,NMP,NMP Acquisition Corp.,$10.00,$10.12,1.20%,2025
2025-06-27,FIGX,FIGX Capital Acquisition Corp.,$10.00,$10.18,1.80%,2025
2025-06-27,YORK,Yorkville Acquisition Corp.,$10.00,$11.28,12.80%,2025
2025-06-26,CAEP,"Cantor Equity Partners III, Inc.",$10.00,$10.26,2.58%,2025
2025-06-26,JCAP,"Jefferson Capital, Inc.",$15.00,$19.82,32.13%,2025
2025-06-26,JLHL,Julong Holding Limited,$4.00,$5.90,47.50%,2025
2025-06-25,FMFC,Kandal M Venture Limited,$4.00,$0.46,-88.93%,2025
2025-06-25,LWAC,LightWave Acquisition Corp.,$10.00,$10.10,1.00%,2025
2025-06-25,OBA,Oxley Bridge Acquisition Limited,$10.00,$10.13,1.30%,2025
2025-06-24,HCHL,Happy City Holdings Limited,$5.00,$1.18,-76.40%,2025
2025-06-18,AXIN,Axiom Intelligence Acquisition Corp 1,$10.00,$10.14,1.40%,2025
2025-06-18,CAI,"Caris Life Sciences, Inc.",$21.00,$18.15,-13.57%,2025
2025-06-18,EGG,Enigmatig Limited,$5.00,$6.00,20.00%,2025
2025-06-18,PACH,Pioneer Acquisition I Corp,$10.00,$10.14,1.40%,2025
2025-06-18,SLDE,"Slide Insurance Holdings, Inc.",$17.00,$17.65,3.82%,2025
2025-06-17,MENS,Jyong Biotech Ltd.,-,$1.98,-,2025
2025-06-13,AIRO,"AIRO Group Holdings, Inc.",$10.00,$9.79,-2.10%,2025
2025-06-13,BACC,Blue Acquisition Corp.,$10.00,$10.18,1.80%,2025
2025-06-13,BSAA,BEST SPAC I Acquisition Corp.,$10.00,$10.20,2.00%,2025
2025-06-12,CHYM,"Chime Financial, Inc.",$27.00,$20.61,-23.67%,2025
2025-06-12,VNTG,Vantage Corp,$4.00,$0.81,-79.75%,2025
2025-06-11,ASIC,Ategrity Specialty Insurance Company Holdings,$17.00,$19.76,16.24%,2025
2025-06-11,VOYG,"Voyager Technologies, Inc.",$31.00,$27.02,-12.84%,2025
2025-06-10,BLUW,Blue Water Acquisition Corp. III,$10.00,$10.29,2.90%,2025
2025-06-09,JEM,707 Cayman Holdings Limited,$4.00,$0.09,-97.69%,2025
2025-06-06,OMDA,"Omada Health, Inc.",$19.00,$14.53,-23.53%,2025
2025-06-05,CRCL,"Circle Internet Group, Inc.",$31.00,$115.38,272.19%,2025
2025-05-30,PTNM,Pitanium Limited,$4.00,$10.39,159.75%,2025
2025-05-29,JENA,Jena Acquisition Corporation II,$10.00,$10.21,2.10%,2025
2025-05-29,WTG,Wintergreen Acquisition Corp.,$10.00,$10.25,2.50%,2025
2025-05-28,KCHV,Kochav Defense Acquisition Corp.,$10.00,$10.25,2.50%,2025
2025-05-23,CRA,Cal Redwood Acquisition Corp.,$10.00,$8.04,-19.60%,2025
2025-05-23,FTRK,Fast Track Group,$4.00,$0.57,-85.65%,2025
2025-05-23,PELI,Pelican Acquisition Corporation,$10.00,$9.44,-5.60%,2025
2025-05-22,HNGE,"Hinge Health, Inc.",$32.00,$45.00,40.63%,2025
2025-05-22,MNTN,"MNTN, Inc.",$16.00,$9.57,-40.19%,2025
2025-05-22,OYSE,Oyster Enterprises II Acquisition Corp,$10.00,$10.24,2.40%,2025
2025-05-21,AACI,Armada Acquisition Corp. II,$10.00,$10.29,2.90%,2025
2025-05-21,OFAL,OFA Group,$4.50,$0.39,-91.33%,2025
2025-05-21,PCAP,ProCap Acquisition Corp,$10.00,$10.18,1.80%,2025
2025-05-16,CCCM,Columbus Circle Capital Corp I,$10.00,$11.13,13.50%,2025
2025-05-16,WENN,Wen Acquisition Corp,$10.00,$10.17,1.70%,2025
2025-05-15,RTAC,Renatus Tactical Acquisition Corp I,$10.00,$10.31,3.10%,2025
2025-05-15,TVAI,Thayer Ventures Acquisition Corporation II,$10.00,$10.19,1.90%,2025
2025-05-14,ANTA,Antalpha Platform Holding Company,$12.80,$7.39,-42.27%,2025
2025-05-14,CCCX,Churchill Capital Corp X,$10.00,$13.66,36.60%,2025
2025-05-14,ETOR,eToro Group Ltd.,$52.00,$30.11,-42.10%,2025
2025-05-13,OMSE,OMS Energy Technologies Inc.,$9.00,$4.42,-50.89%,2025
2025-05-13,PMTR,Perimeter Acquisition Corp. I,$10.00,$10.31,3.10%,2025
2025-05-09,APUS,"Apimeds Pharmaceuticals US, Inc.",$4.00,$1.62,-59.50%,2025
2025-05-09,EGHA,EGH Acquisition Corp.,$10.00,$10.19,1.90%,2025
2025-05-08,AHL,Aspen Insurance Holdings Limited,$30.00,$37.50,25.00%,2025
2025-05-08,AII,"American Integrity Insurance Group, Inc.",$16.00,$19.33,20.81%,2025
2025-05-07,IPOD,Dune Acquisition Corporation II,$10.00,$10.36,3.60%,2025
2025-05-02,CEPT,"Cantor Equity Partners II, Inc.",$10.00,$11.02,10.20%,2025
2025-05-02,CGCT,Cartesian Growth Corporation III,$10.00,$10.26,2.60%,2025
2025-05-02,GTEN,"Gores Holdings X, Inc.",$10.00,$10.24,2.40%,2025
2025-05-02,SDM,Smart Digital Group Limited,$4.00,$1.85,-53.75%,2025
2025-05-01,COPL,Copley Acquisition Corp,$10.00,$10.30,3.00%,2025
2025-05-01,RDAG,Republic Digital Acquisition Company,$10.00,$10.21,2.10%,2025
2025-04-30,LCCC,Lakeshore Acquisition III Corp.,$10.00,$10.26,2.60%,2025
2025-04-30,TACO,Berto Acquisition Corp.,$10.00,$10.21,2.10%,2025
2025-04-30,YB,Yuanbao Inc.,$15.00,$19.37,29.13%,2025
2025-04-29,DAAQ,Digital Asset Acquisition Corp.,$10.00,$10.23,2.30%,2025
2025-04-29,RAAQ,Real Asset Acquisition Corp.,$10.00,$10.56,5.60%,2025
2025-04-25,CHAC,Crane Harbor Acquisition Corp.,$10.00,$10.28,2.80%,2025
2025-04-25,IPCX,Inflection Point Acquisition Corp. III,$10.00,$10.18,1.80%,2025
2025-04-25,PHOE,Phoenix Asia Holdings Limited,$4.00,$15.30,282.38%,2025
2025-04-24,NPAC,New Providence Acquisition Corp. III,$10.00,$10.29,2.90%,2025
2025-04-23,TVA,Texas Ventures Acquisition III Corp,$10.00,$10.32,3.20%,2025
2025-04-22,CIGL,Concorde International Group Ltd.,$4.00,$1.65,-59.00%,2025
2025-04-22,PFAI,Pinnacle Food Group Limited,$4.00,$2.33,-41.75%,2025
2025-04-21,TMDE,TMD Energy Limited,$3.25,$2.33,-28.31%,2025
2025-04-17,CHA,Chagee Holdings Limited,$28.00,$11.16,-60.14%,2025
2025-04-17,EDHL,Everbright Digital Holding Limited,$4.00,$4.24,6.00%,2025
2025-04-15,HXHX,Haoxin Holdings Limited,$4.00,$0.46,-88.53%,2025
2025-04-10,ATHR,"Aether Holdings, Inc.",$4.30,$3.15,-26.86%,2025
2025-04-10,CUPR,Cuprina Holdings (Cayman) Limited,$4.00,$0.37,-90.67%,2025
2025-04-10,IOTR,iOThree Limited,$4.00,$1.98,-50.50%,2025
2025-04-10,MB,MasterBeef Group,$4.00,$5.53,38.25%,2025
2025-04-09,TACH,Titan Acquisition Corp,$10.00,$10.32,3.20%,2025
2025-04-08,FATN,"FatPipe, Inc.",$5.75,$1.85,-67.83%,2025
2025-04-08,RYET,Ruanyun Edai Technology Inc.,$4.00,$0.98,-75.50%,2025
2025-04-04,BLIV,BeLive Holdings,$4.00,$2.90,-27.50%,2025
2025-04-03,LHSW,Lianhe Sowell International Group Ltd,$4.00,$0.18,-95.45%,2025
2025-04-02,SMA,"SmartStop Self Storage REIT, Inc.",$30.00,$31.75,5.83%,2025
2025-04-02,SORA,AsiaStrategy,-,$1.90,-,2025
2025-04-02,SZZL,Sizzle Acquisition Corp. II,$10.00,$10.25,2.50%,2025
2025-04-01,ENGS,Energys Group Limited,$4.50,$0.88,-80.56%,2025
2025-04-01,SDHI,Siddhi Acquisition Corp.,$10.00,$10.29,2.90%,2025
2025-04-01,WTF,Waton Financial Limited,$4.00,$2.98,-25.50%,2025
2025-04-01,WXM,WF International Limited,$4.00,$0.50,-87.50%,2025
2025-03-31,NMAX,Newsmax Inc.,$10.00,$7.03,-29.70%,2025
2025-03-31,UYSC,UY Scuti Acquisition Corp.,$10.00,$10.40,4.00%,2025
2025-03-28,CRWV,"CoreWeave, Inc.",$40.00,$81.11,102.78%,2025
2025-03-28,NCT,Intercont (Cayman) Limited,$7.00,$0.15,-97.93%,2025
2025-03-27,WFF,WF Holding Limited,$4.00,$0.45,-88.89%,2025
2025-03-26,EPSM,Epsium Enterprise Limited,$4.00,$1.70,-57.50%,2025
2025-03-25,LGPS,LogProstyle Inc.,$5.00,$0.77,-84.59%,2025
2025-03-21,BIYA,Baiya International Group Inc.,$4.00,$1.51,-62.25%,2025
2025-03-21,GSHR,Gesher Acquisition Corp. II,$10.00,$10.36,3.60%,2025
2025-03-21,RCT,RedCloud Holdings plc,$4.50,$0.88,-79.83%,2025
2025-03-18,QSEA,Quartzsea Acquisition Corporation,$10.00,$10.33,3.30%,2025
2025-03-13,MWYN,"Marwynn Holdings, Inc.",$4.00,$0.78,-80.63%,2025
2025-03-07,MCRP,Micropolis AI Robotics,$4.00,$3.71,-7.25%,2025
2025-03-07,SAGT,Sagtec Global Limited,$4.00,$2.24,-44.25%,2025
2025-03-06,ADVB,Advanced Biomed Inc.,$4.00,$5.45,36.25%,2025
2025-03-06,JFB,JFB Construction Holdings,$4.13,$18.54,345.52%,2025
2025-03-06,KMTS,"Kestra Medical Technologies, Ltd.",$17.00,$19.08,12.24%,2025
2025-03-06,TBH,"Brag House Holdings, Inc.",$4.00,$0.27,-93.38%,2025
2025-03-04,PN,Skycorp Solar Group Ltd,$4.00,$0.52,-87.13%,2025
2025-02-28,FERA,Fifth Era Acquisition Corp I,$10.00,$10.29,2.90%,2025
2025-02-28,LOKV,Live Oak Acquisition Corp. V,$10.00,$10.33,3.30%,2025
2025-02-28,NHIC,NewHold Investment Corp III,$10.00,$10.41,4.10%,2025
2025-02-27,LUD,Luda Technology Group Limited,$4.00,$3.81,-4.75%,2025
2025-02-27,LZMH,LZ Technology Holdings Limited,$4.00,$1.30,-67.50%,2025
2025-02-27,RAC,Rithm Acquisition Corp.,$10.00,$10.40,4.00%,2025
2025-02-27,WETO,Webus International Limited,$4.00,$0.52,-87.10%,2025
2025-02-26,STAK,STAK Inc.,$4.00,$1.00,-75.00%,2025
2025-02-25,BMGL,Basel Medical Group Ltd,$4.00,$0.62,-84.52%,2025
2025-02-21,WGRX,"Wellgistics Health, Inc.",$4.50,$0.16,-96.37%,2025
2025-02-19,NNNN,Anbio Biotechnology,$5.00,$20.51,310.20%,2025
2025-02-14,NPB,"Northpointe Bancshares, Inc.",$14.50,$17.54,20.97%,2025
2025-02-13,AACB,Artius II Acquisition Inc.,$10.00,$10.34,3.40%,2025
2025-02-13,AARD,"Aardvark Therapeutics, Inc.",$16.00,$5.09,-68.19%,2025
2025-02-13,IPEX,Inflection Point Acquisition Corp. V,-,$10.37,-,2025
2025-02-13,KRMN,Karman Holdings Inc.,$22.00,$99.98,354.46%,2025
2025-02-13,SAIL,"SailPoint, Inc.",$23.00,$15.45,-32.83%,2025
2025-02-13,XHLD,"TEN Holdings, Inc.",$6.00,$1.48,-75.33%,2025
2025-02-12,AGH,Aureus Greenway Holdings Inc.,$4.00,$4.82,20.50%,2025
2025-02-11,ATII,Archimedes Tech SPAC Partners II Co.,$10.00,$10.47,4.70%,2025
2025-02-07,SION,"Sionna Therapeutics, Inc.",$18.00,$37.32,107.33%,2025
2025-02-07,TTAM,Titan America SA,$16.00,$15.59,-2.56%,2025
2025-02-06,EPWK,EPWK Holdings Ltd.,$4.10,$0.67,-81.62%,2025
2025-02-06,FBGL,FBS Global Limited,$4.50,$0.72,-84.02%,2025
